SDO_time,epihi_jlinlin,psp_orbit,epilo_jlinlin,psp_ephem_features_HCI_R,psp_stonyhurst_lon,psp_footpoint_stonyhurst_lon,photo_captures_footprint,t_offset_s,epihi_jlinlin_offset,epilo_jlinlin_offset,t_offset_s_10x,epihi_jlinlin_offset_10x,epilo_jlinlin_offset_10x,parker_spiral_distance
2022-04-28 18:00:10.350,1.66261595e-09,11.0,0.0056210580992805,0.7175403658333334,115.63770588938436,158.53715383084648,0,89453.36560722224,1.67383665e-09,0.02199228101009,29176.631059961663,4.673108914285714e-09,0.02084338421891892,116706524.23984665
2022-04-28 21:00:06.507,1.8754949e-09,11.0,0.0060787448676259,0.7167514011111111,115.59753619727412,159.20237079224594,0,89355.00800518518,1.5830293125e-09,0.0105735761683453,29139.734051359406,3.5485366999999996e-09,0.027928504560791365,116558936.20543763
2022-04-29 00:00:10.350,8.6949033e-09,11.0,0.0086582541482014,0.7159548616666667,115.55755467908224,160.3994360368784,0,89255.70608777777,1.434065775e-09,0.0058525459947841,29102.497648543995,2.7724030857142854e-09,0.03609863182936937,116409990.59417598
2022-04-29 03:00:10.350,8.2489455e-09,11.0,0.0106443207791366,0.7151507497222221,115.51777045827616,160.1967187048211,0,89155.46013203703,1.3491626857142858e-09,0.0046729860477477,29064.92237019057,2.252983485714286e-09,0.041100420798378376,116259689.48076227
2022-04-29 06:00:10.350,5.0916587e-09,11.0,0.0134241018992805,0.714339036111111,115.47818127465604,159.30994033243414,0,89054.26650185185,1.245437057142857e-09,0.0035923679694244,29027.007272350624,1.99643255e-09,0.03535767408003597,116108029.0894025
2022-04-29 09:00:10.350,3.8533163e-09,11.0,0.0237392904050724,0.7135197111111111,115.43878866252952,152.50634181837745,0,88952.12398518519,1.1480338142857144e-09,0.0027561149627027,28988.752324409634,1.7209285500000001e-09,0.027384404947927928,115955009.29763854
2022-04-29 12:00:10.350,3.28643345e-09,11.0,0.0288089496755395,0.7126927575,115.3995971917825,159.62364082900098,0,88849.03043500001,1.2646378e-09,0.0023387350845323,28950.157149957744,1.6108366625000002e-09,0.017425046921043165,115800628.59983097
2022-04-29 15:00:10.350,2.6070922e-09,11.0,0.0418483143287769,0.7118581625,115.36061446785584,159.53235982958634,0,88744.98425833334,1.300005775e-09,0.0017742975344144,28911.221584638453,1.5921242285714286e-09,0.006718557532194244,115644886.33855382
2022-04-29 18:00:10.350,2.01269765e-09,11.0,0.0428112893007194,0.7110159052777778,115.3218276055186,159.44080566066458,0,88639.98285796297,1.281734225e-09,0.0015222279705035,28871.94509294027,1.4281726857142859e-09,0.005587194856216215,115487780.37176108
2022-04-29 21:00:06.499,1.6280645e-09,11.0,0.0482383829402877,0.7101659791666667,115.28325483472366,159.34901257546406,0,88534.02540277778,1.2330774e-09,0.0013293115794594,28832.327804616598,1.3143242714285714e-09,0.0041250725044964034,115329311.21846639
2022-04-30 00:00:10.350,1.73787585e-09,11.0,0.0144545790805755,0.7093083594444445,115.24489465362156,159.2568836767682,0,88427.10881074074,1.1097784571428568e-09,0.0012570184758992,28792.36901228688,1.1765643285714287e-09,0.003104389176576576,115169476.04914752
2022-04-30 03:00:10.351,1.6683596e-09,11.0,0.0093294102676258,0.7084430213888889,115.2067440423805,159.16451881924803,0,88319.22999981482,9.593622642857142e-10,0.0010220352873873,28752.068013964876,1.1979612125e-09,0.0026215920423423426,115008272.0558595
2022-04-30 06:00:10.350,1.47716715e-09,11.0,0.0057303424384057,0.7075699624999999,115.1688083289954,159.07188674110958,0,88210.38865833332,1.1894276928571428e-09,0.0008262810476618,28711.425147349983,1.2619554875e-09,0.0021096658320143885,114845700.58939993
2022-04-30 09:00:10.350,1.523212e-09,11.0,0.003947181418705,0.706689155,115.1310898056242,158.97898893441413,0,88100.58132333333,2.368373321428571e-09,0.0009403450882882,28670.439577794983,1.3028207875e-09,0.001622164521801802,114681758.31117994
2022-04-30 12:00:10.350,1.16404545e-09,11.0,0.0043024943294964,0.7058005866666667,115.09359683548466,158.8858269407403,0,87989.80647111112,3.83811700625e-09,0.0007581746223021,28629.111199692332,1.2881423125000002e-09,0.0014037861956756757,114516444.79876933
2022-04-30 15:00:10.350,1.10660675e-09,11.0,0.0029831755827338,0.7049042391666667,115.05632412118432,158.79240230836524,0,87878.0618161111,5.63262835e-09,0.0008549068342342,28587.43962781222,1.1881666000000002e-09,0.0014270083697841727,114349758.51124887
2022-04-30 18:00:10.350,1.0901703e-09,11.0,0.0020294989280575,0.7040001030555555,115.01928002545522,158.6987166011912,0,87765.34618092592,7.8428272875e-09,0.0010191749034234,28545.424894830667,1.0304413785714286e-09,0.0011522319918918918,114181699.57932267
2022-04-30 21:00:06.507,1.43102235e-09,11.0,0.0014362131906474,0.7030881411111112,114.9824729107646,158.60480487394125,0,87651.6549251852,1.0040178885714285e-08,0.0008109890043165,28503.0657476801,9.959922642857143e-10,0.0009817099324324324,114012262.99072039
2022-05-01 00:00:10.350,1.42002255e-09,11.0,0.0021733865935251,0.7021683483333333,114.94588761308896,158.5105682984949,0,87536.98742555555,1.3194836657142857e-08,0.0006917980499099,28460.362435496463,1.6502952785714287e-09,0.0009749884307553957,113841449.74198586
